product_name,quantity,sale_date,revenue
Boston Home & Office Model 2000 Electric Pencil Sharpeners,1,2017-11-14 00:00:00,23.65
Boston Home & Office Model 2000 Electric Pencil Sharpeners,1,2018-04-27 00:00:00,47.3
Boston Home & Office Model 2000 Electric Pencil Sharpeners,1,2018-09-14 00:00:00,70.95
Boston KS Multi-Size Manual Pencil Sharpener,1,2015-08-05 00:00:00,45.98
Boston KS Multi-Size Manual Pencil Sharpener,1,2016-05-10 00:00:00,36.784
Boston KS Multi-Size Manual Pencil Sharpener,1,2016-09-25 00:00:00,128.744
Boston KS Multi-Size Manual Pencil Sharpener,1,2017-05-15 00:00:00,91.96
Boston KS Multi-Size Manual Pencil Sharpener,1,2017-07-07 00:00:00,45.98
Boston KS Multi-Size Manual Pencil Sharpener,1,2017-10-30 00:00:00,114.95
Boston KS Multi-Size Manual Pencil Sharpener,1,2018-11-20 00:00:00,68.97
"Boston Model 1800 Electric Pencil Sharpener, Gray",1,2017-08-05 00:00:00,197.05
"Boston Model 1800 Electric Pencil Sharpener, Gray",1,2017-09-10 00:00:00,67.56
"Boston School Pro Electric Pencil Sharpener, 1670",1,2015-12-28 00:00:00,99.136
"Boston School Pro Electric Pencil Sharpener, 1670",1,2016-04-18 00:00:00,74.352
"Boston School Pro Electric Pencil Sharpener, 1670",1,2016-05-14 00:00:00,198.272
"Boston School Pro Electric Pencil Sharpener, 1670",1,2017-05-28 00:00:00,185.88
"Boston School Pro Electric Pencil Sharpener, 1670",1,2017-11-11 00:00:00,92.94
"Boston School Pro Electric Pencil Sharpener, 1670",1,2018-04-27 00:00:00,123.92
"Boston School Pro Electric Pencil Sharpener, 1670",1,2018-11-19 00:00:00,99.136
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1,2015-08-03 00:00:00,218.75
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1,2018-09-08 00:00:00,765.625
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1,2018-12-11 00:00:00,721.875
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1,2015-08-03 00:00:00,2.6
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1,2016-05-03 00:00:00,18.2
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1,2017-11-20 00:00:00,39.0
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",1,2018-06-03 00:00:00,5.2
Bretford CR4500 Series Slim Rectangular Table,1,2015-11-25 00:00:00,1218.735
Bretford CR4500 Series Slim Rectangular Table,1,2016-09-25 00:00:00,1044.63
Bretford CR4500 Series Slim Rectangular Table,1,2016-10-11 00:00:00,957.5775
Bretford CR4500 Series Slim Rectangular Table,1,2016-11-16 00:00:00,696.42
Bretford CR4500 Series Slim Rectangular Table,1,2017-12-13 00:00:00,1114.272
Bretford CR4500 Series Slim Rectangular Table,1,2018-06-30 00:00:00,1044.63
Bretford CR4500 Series Slim Rectangular Table,1,2018-12-14 00:00:00,974.988
Bretford CR8500 Series Meeting Room Furniture,1,2015-08-27 00:00:00,1202.94
Bretford CR8500 Series Meeting Room Furniture,1,2016-09-07 00:00:00,481.176
Bretford CR8500 Series Meeting Room Furniture,1,2016-09-15 00:00:00,801.96
Bretford CR8500 Series Meeting Room Furniture,1,2016-12-10 00:00:00,801.96
Bretford CR8500 Series Meeting Room Furniture,1,2017-09-08 00:00:00,601.47
Bretford Rectangular Conference Table Tops,1,2015-03-17 00:00:00,1579.746
Bretford Rectangular Conference Table Tops,1,2016-12-19 00:00:00,1053.164
Bretford Rectangular Conference Table Tops,1,2017-06-11 00:00:00,902.712
Bretford Rectangular Conference Table Tops,1,2017-09-15 00:00:00,1128.39
Bretford Rectangular Conference Table Tops,1,2017-12-15 00:00:00,564.195
Bretford Rectangular Conference Table Tops,1,2017-12-26 00:00:00,902.712
Bretford Rectangular Conference Table Tops,1,2018-04-07 00:00:00,620.6145
Bretford Rectangular Conference Table Tops,1,2018-05-04 00:00:00,300.904
Bretford Rectangular Conference Table Tops,1,2018-09-15 00:00:00,300.904
Bretford Rectangular Conference Table Tops,1,2018-10-13 00:00:00,1504.52
Bretford Rectangular Conference Table Tops,1,2018-12-14 00:00:00,526.582
Bretford ï¿½ï¿½ï¿½Just In Timeï¿½ï¿½ï¿½ Height-Adjustable Multi-Task,1,2017-01-30 00:00:00,626.1
Bretford ï¿½ï¿½ï¿½Just In Timeï¿½ï¿½ï¿½ Height-Adjustable Multi-Task,1,2017-06-10 00:00:00,1335.68
Bretford ï¿½ï¿½ï¿½Just In Timeï¿½ï¿½ï¿½ Height-Adjustable Multi-Task,1,2017-12-17 00:00:00,2003.52
Bretford ï¿½ï¿½ï¿½Just In Timeï¿½ï¿½ï¿½ Height-Adjustable Multi-Task,1,2018-12-10 00:00:00,1669.6
"Brites Rubber Bands, 1 1/2 oz. Box",1,2016-11-01 00:00:00,3.168
"Brites Rubber Bands, 1 1/2 oz. Box",1,2017-07-03 00:00:00,3.96
"Brites Rubber Bands, 1 1/2 oz. Box",1,2018-07-07 00:00:00,5.94
Brother DCP1000 Digital 3 in 1 Multifunction Machine,1,2015-05-02 00:00:00,479.984
Brother DCP1000 Digital 3 in 1 Multifunction Machine,1,2015-05-30 00:00:00,719.976
Brother DCP1000 Digital 3 in 1 Multifunction Machine,1,2016-04-04 00:00:00,599.98
Brother DCP1000 Digital 3 in 1 Multifunction Machine,1,2016-06-13 00:00:00,899.97
Brother DCP1000 Digital 3 in 1 Multifunction Machine,1,2016-12-25 00:00:00,1199.96
Brother DCP1000 Digital 3 in 1 Multifunction Machine,1,2017-12-06 00:00:00,479.984
Brother DCP1000 Digital 3 in 1 Multifunction Machine,1,2018-07-17 00:00:00,479.984
"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",1,2017-07-10 00:00:00,341.991
Brown Kraft Recycled Envelopes,1,2015-01-13 00:00:00,50.94
Brown Kraft Recycled Envelopes,1,2016-11-14 00:00:00,33.96
Brown Kraft Recycled Envelopes,1,2017-11-24 00:00:00,40.752
Brown Kraft Recycled Envelopes,1,2018-04-04 00:00:00,16.98
Bulldog Table or Wall-Mount Pencil Sharpener,1,2018-05-21 00:00:00,17.97
Bulldog Table or Wall-Mount Pencil Sharpener,1,2018-09-14 00:00:00,29.95
Bulldog Table or Wall-Mount Pencil Sharpener,1,2018-12-16 00:00:00,29.95
Bulldog Vacuum Base Pencil Sharpener,1,2015-08-12 00:00:00,47.96
Bulldog Vacuum Base Pencil Sharpener,1,2017-06-30 00:00:00,35.97
Bulldog Vacuum Base Pencil Sharpener,1,2018-04-09 00:00:00,35.97
Bulldog Vacuum Base Pencil Sharpener,1,2018-06-24 00:00:00,95.92
Bulldog Vacuum Base Pencil Sharpener,1,2018-10-09 00:00:00,67.144
Bulldog Vacuum Base Pencil Sharpener,1,2018-12-02 00:00:00,47.96
Bush Advantage Collection Racetrack Conference Table,1,2015-03-29 00:00:00,890.841
Bush Advantage Collection Racetrack Conference Table,1,2016-01-10 00:00:00,1018.104
Bush Advantage Collection Racetrack Conference Table,1,2017-04-22 00:00:00,1272.63
Bush Advantage Collection Racetrack Conference Table,1,2018-05-01 00:00:00,933.262
Bush Advantage Collection Round Conference Table,1,2015-04-20 00:00:00,744.1
Bush Advantage Collection Round Conference Table,1,2016-12-01 00:00:00,1913.4
Bush Advantage Collection Round Conference Table,1,2018-04-07 00:00:00,233.86
Bush Advantage Collection Round Conference Table,1,2018-10-15 00:00:00,510.24
"Bush Andora Bookcase, Maple/Graphite Gray Finish",1,2015-11-16 00:00:00,305.9745
"Bush Andora Bookcase, Maple/Graphite Gray Finish",1,2016-05-14 00:00:00,509.9575
"Bush Andora Bookcase, Maple/Graphite Gray Finish",1,2017-02-05 00:00:00,239.98
"Bush Andora Bookcase, Maple/Graphite Gray Finish",1,2017-03-29 00:00:00,299.975
"Bush Andora Bookcase, Maple/Graphite Gray Finish",1,2018-02-06 00:00:00,359.97
"Bush Andora Bookcase, Maple/Graphite Gray Finish",1,2018-02-10 00:00:00,203.983
"Bush Andora Bookcase, Maple/Graphite Gray Finish",1,2018-12-13 00:00:00,287.976
"Bush Andora Bookcase, Maple/Graphite Gray Finish",1,2018-12-25 00:00:00,191.984
"Bush Andora Conference Table, Maple/Graphite Gray Finish",1,2017-04-19 00:00:00,205.176
"Bush Andora Conference Table, Maple/Graphite Gray Finish",1,2017-10-04 00:00:00,239.372
"Bush Andora Conference Table, Maple/Graphite Gray Finish",1,2018-11-19 00:00:00,718.116
"Bush Birmingham Collection Bookcase, Dark Cherry",1,2018-09-04 00:00:00,825.174
"Bush Cubix Collection Bookcases, Fully Assembled",1,2016-10-05 00:00:00,66.294
"Bush Cubix Collection Bookcases, Fully Assembled",1,2018-03-02 00:00:00,441.96
"Bush Cubix Collection Bookcases, Fully Assembled",1,2018-12-22 00:00:00,220.98
"Bush Cubix Conference Tables, Fully Assembled",1,2017-06-09 00:00:00,692.94
"Bush Cubix Conference Tables, Fully Assembled",1,2017-06-14 00:00:00,1293.488
"Bush Cubix Conference Tables, Fully Assembled",1,2018-07-25 00:00:00,138.588
"Bush Cubix Conference Tables, Fully Assembled",1,2018-09-04 00:00:00,1478.272
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1,2015-07-09 00:00:00,119.833
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1,2015-09-20 00:00:00,493.43
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1,2016-04-05 00:00:00,352.45
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1,2017-06-14 00:00:00,599.165
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1,2017-06-17 00:00:00,239.666
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1,2018-09-03 00:00:00,239.666
Bush Mission Pointe Library,1,2016-07-06 00:00:00,301.96
Bush Mission Pointe Library,1,2018-03-31 00:00:00,205.3328
Bush Mission Pointe Library,1,2018-06-03 00:00:00,241.568
"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",1,2018-12-18 00:00:00,119.833
Bush Somerset Collection Bookcase,1,2017-04-09 00:00:00,556.665
Bush Somerset Collection Bookcase,1,2017-11-08 00:00:00,261.96
Bush Somerset Collection Bookcase,1,2018-05-01 00:00:00,314.352
Bush Somerset Collection Bookcase,1,2018-08-25 00:00:00,130.98
"Bush Westfield Collection Bookcases, Dark Cherry Finish",1,2016-12-11 00:00:00,69.576
"Bush Westfield Collection Bookcases, Dark Cherry Finish",1,2017-09-08 00:00:00,173.94
"Bush Westfield Collection Bookcases, Dark Cherry Finish",1,2017-12-08 00:00:00,405.86
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",1,2017-10-10 00:00:00,90.882
"Bush Westfield Collection Bookcases, Fully Assembled",1,2017-04-17 00:00:00,257.499
"Bush Westfield Collection Bookcases, Fully Assembled",1,2017-12-23 00:00:00,141.372
"Bush Westfield Collection Bookcases, Fully Assembled",1,2018-04-14 00:00:00,242.352
"Bush Westfield Collection Bookcases, Fully Assembled",1,2018-07-21 00:00:00,302.94
"Bush Westfield Collection Bookcases, Fully Assembled",1,2018-11-13 00:00:00,205.9992
"Bush Westfield Collection Bookcases, Fully Assembled",1,2018-12-30 00:00:00,323.136
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,2016-07-17 00:00:00,231.92
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,2016-09-15 00:00:00,46.384
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,2017-01-02 00:00:00,173.94
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,2017-11-20 00:00:00,86.97
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,2018-02-25 00:00:00,231.92
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,2018-04-25 00:00:00,344.981
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,2018-05-28 00:00:00,115.96
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,2018-07-29 00:00:00,115.96
"Bush Westfield Collection Bookcases, Medium Cherry Finish",1,2018-12-28 00:00:00,78.8528
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,2015-04-06 00:00:00,33.11
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,2015-09-13 00:00:00,14.19
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,2016-10-28 00:00:00,33.11
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,2017-09-12 00:00:00,15.136
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,2017-12-20 00:00:00,18.92
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,2018-05-18 00:00:00,1.892
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,2018-10-14 00:00:00,9.46
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,2018-12-04 00:00:00,11.352
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",1,2015-09-20 00:00:00,164.22
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",1,2016-10-15 00:00:00,131.376
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",1,2017-09-17 00:00:00,109.48
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",1,2018-12-08 00:00:00,109.48
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1,2017-04-08 00:00:00,24.7
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1,2017-09-17 00:00:00,14.82
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1,2017-11-07 00:00:00,14.82
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1,2018-07-17 00:00:00,7.904
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1,2018-09-07 00:00:00,19.76
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",1,2018-11-18 00:00:00,19.76
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",1,2015-03-22 00:00:00,7.644
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",1,2016-04-18 00:00:00,38.22
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",1,2017-09-05 00:00:00,9.555
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",1,2018-03-21 00:00:00,30.576
Cameo Buff Policy Envelopes,1,2015-04-18 00:00:00,149.352
Cameo Buff Policy Envelopes,1,2015-12-05 00:00:00,348.488
Cameo Buff Policy Envelopes,1,2016-02-07 00:00:00,311.15
Cameo Buff Policy Envelopes,1,2016-05-23 00:00:00,186.69
Cameo Buff Policy Envelopes,1,2016-06-19 00:00:00,186.69
Cameo Buff Policy Envelopes,1,2016-09-26 00:00:00,124.46
Cameo Buff Policy Envelopes,1,2017-03-05 00:00:00,149.352
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1,2017-06-12 00:00:00,1007.979
Canon Image Class D660 Copier,1,2018-01-22 00:00:00,2999.95
Canon Image Class D660 Copier,1,2018-11-03 00:00:00,959.984
Canon Imageclass D680 Copier / Fax,1,2015-07-06 00:00:00,559.992
Canon Imageclass D680 Copier / Fax,1,2016-08-28 00:00:00,2799.96
Canon Imageclass D680 Copier / Fax,1,2017-05-30 00:00:00,839.988
Canon Imageclass D680 Copier / Fax,1,2018-05-08 00:00:00,3359.952
Canon Imageclass D680 Copier / Fax,1,2018-12-09 00:00:00,1399.98
Canon PC-428 Personal Copier,1,2016-04-11 00:00:00,639.968
Canon PC-428 Personal Copier,1,2016-10-23 00:00:00,479.976
Canon PC-428 Personal Copier,1,2018-07-18 00:00:00,599.97
Canon PC-428 Personal Copier,1,2018-09-08 00:00:00,319.984
Canon PC1060 Personal Laser Copier,1,2016-03-06 00:00:00,1119.984
Canon PC1060 Personal Laser Copier,1,2016-12-24 00:00:00,4899.93
Canon PC1060 Personal Laser Copier,1,2017-07-07 00:00:00,2799.96
Canon PC1080F Personal Copier,1,2015-09-21 00:00:00,1799.97
Canon PC1080F Personal Copier,1,2016-11-26 00:00:00,599.99
Canon PC1080F Personal Copier,1,2018-03-26 00:00:00,2399.96
Canon PC1080F Personal Copier,1,2018-12-14 00:00:00,1199.98
Canon PC170 Desktop Personal Copier,1,2016-11-07 00:00:00,287.91
Canon PC170 Desktop Personal Copier,1,2017-03-03 00:00:00,287.91
Canon PC940 Copier,1,2015-12-09 00:00:00,1079.976
Canon PC940 Copier,1,2016-03-19 00:00:00,3149.93
Canon PC940 Copier,1,2016-04-16 00:00:00,1439.968
Canon imageCLASS 2200 Advanced Copier,1,2017-05-23 00:00:00,8399.976
Canon imageCLASS 2200 Advanced Copier,1,2017-10-02 00:00:00,17499.95
Canon imageCLASS 2200 Advanced Copier,1,2018-03-23 00:00:00,13999.96
Canon imageCLASS 2200 Advanced Copier,1,2018-10-22 00:00:00,11199.968
Canon imageCLASS 2200 Advanced Copier,1,2018-11-17 00:00:00,10499.97
Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,1,2015-11-04 00:00:00,3991.98
Canvas Sectional Post Binders,1,2015-12-19 00:00:00,152.76
Canvas Sectional Post Binders,1,2017-10-28 00:00:00,38.19
Canvas Sectional Post Binders,1,2017-11-10 00:00:00,20.368
Canvas Sectional Post Binders,1,2018-03-28 00:00:00,68.742
Canvas Sectional Post Binders,1,2018-10-12 00:00:00,101.84
Canvas Sectional Post Binders,1,2018-11-21 00:00:00,40.736
Cardinal EasyOpen D-Ring Binders,1,2015-11-04 00:00:00,21.936
Cardinal EasyOpen D-Ring Binders,1,2016-04-16 00:00:00,9.14
Cardinal EasyOpen D-Ring Binders,1,2016-05-23 00:00:00,19.194
Cardinal EasyOpen D-Ring Binders,1,2017-03-13 00:00:00,51.184
Cardinal EasyOpen D-Ring Binders,1,2017-09-09 00:00:00,14.624
Cardinal EasyOpen D-Ring Binders,1,2018-01-30 00:00:00,18.28
Cardinal EasyOpen D-Ring Binders,1,2018-04-20 00:00:00,36.56
Cardinal EasyOpen D-Ring Binders,1,2018-11-10 00:00:00,38.388
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1,2015-03-03 00:00:00,25.32
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1,2015-12-30 00:00:00,35.448
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1,2017-05-21 00:00:00,3.798
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1,2017-08-19 00:00:00,25.32
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1,2018-06-01 00:00:00,3.798
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1,2018-07-05 00:00:00,11.394
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1,2018-07-23 00:00:00,15.192
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1,2018-12-01 00:00:00,10.128
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1,2018-12-22 00:00:00,6.33
Cardinal Hold-It CD Pocket,1,2016-11-21 00:00:00,7.98
Cardinal Hold-It CD Pocket,1,2017-12-16 00:00:00,4.788
Cardinal Hold-It CD Pocket,1,2017-12-30 00:00:00,6.384
Cardinal Holdit Business Card Pockets,1,2015-07-01 00:00:00,19.92
Cardinal Holdit Business Card Pockets,1,2015-09-22 00:00:00,3.984
Cardinal Holdit Business Card Pockets,1,2016-11-02 00:00:00,11.952
Cardinal Holdit Business Card Pockets,1,2017-04-24 00:00:00,3.984
Cardinal Holdit Business Card Pockets,1,2017-09-19 00:00:00,11.952
Cardinal Holdit Business Card Pockets,1,2018-04-17 00:00:00,8.964
Cardinal Holdit Business Card Pockets,1,2018-07-21 00:00:00,14.94
Cardinal Holdit Business Card Pockets,1,2018-08-07 00:00:00,11.952
Cardinal Holdit Data Disk Pockets,1,2016-11-15 00:00:00,34.944
Cardinal Holdit Data Disk Pockets,1,2017-07-14 00:00:00,36.4
Cardinal Holdit Data Disk Pockets,1,2017-11-05 00:00:00,29.12
Cardinal Poly Pocket Divider Pockets for Ring Binders,1,2015-06-30 00:00:00,2.688
Cardinal Poly Pocket Divider Pockets for Ring Binders,1,2016-11-20 00:00:00,24.192
Cardinal Poly Pocket Divider Pockets for Ring Binders,1,2016-12-03 00:00:00,10.752
Cardinal Poly Pocket Divider Pockets for Ring Binders,1,2018-09-15 00:00:00,2.688
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",1,2015-07-18 00:00:00,13.904
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",1,2015-08-25 00:00:00,20.856
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",1,2015-12-13 00:00:00,5.214
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",1,2015-12-26 00:00:00,8.69
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",1,2017-12-19 00:00:00,5.214
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",1,2018-04-25 00:00:00,13.904
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",1,2018-11-17 00:00:00,13.904
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",1,2018-12-30 00:00:00,13.904
Cardinal Slant-D Ring Binders,1,2016-04-05 00:00:00,10.428
Cardinal Slant-D Ring Binders,1,2017-11-12 00:00:00,17.38
Cardinal Slant-D Ring Binders,1,2018-10-30 00:00:00,13.904
"Career Cubicle Clock, 8 1/4"", Black",1,2018-03-26 00:00:00,60.84
"Career Cubicle Clock, 8 1/4"", Black",1,2018-05-03 00:00:00,32.448
"Career Cubicle Clock, 8 1/4"", Black",1,2018-11-05 00:00:00,101.4
"Carina 42""Hx23 3/4""W Media Storage Unit",1,2015-03-07 00:00:00,242.94
"Carina 42""Hx23 3/4""W Media Storage Unit",1,2015-09-07 00:00:00,64.784
"Carina 42""Hx23 3/4""W Media Storage Unit",1,2015-11-24 00:00:00,485.88
"Carina 42""Hx23 3/4""W Media Storage Unit",1,2016-11-12 00:00:00,64.784
"Carina 42""Hx23 3/4""W Media Storage Unit",1,2017-02-05 00:00:00,80.98
"Carina 42""Hx23 3/4""W Media Storage Unit",1,2017-07-17 00:00:00,242.94
"Carina 42""Hx23 3/4""W Media Storage Unit",1,2018-10-23 00:00:00,259.136
"Carina 42""Hx23 3/4""W Media Storage Unit",1,2018-11-04 00:00:00,194.352
Carina Double Wide Media Storage Towers in Natural & Black,1,2015-03-14 00:00:00,80.98
Carina Double Wide Media Storage Towers in Natural & Black,1,2015-09-08 00:00:00,485.88
Carina Double Wide Media Storage Towers in Natural & Black,1,2015-09-23 00:00:00,404.9
Carina Double Wide Media Storage Towers in Natural & Black,1,2016-03-22 00:00:00,129.568
Carina Double Wide Media Storage Towers in Natural & Black,1,2016-08-21 00:00:00,80.98
Carina Double Wide Media Storage Towers in Natural & Black,1,2017-02-19 00:00:00,242.94
Carina Double Wide Media Storage Towers in Natural & Black,1,2017-06-02 00:00:00,64.784
Carina Double Wide Media Storage Towers in Natural & Black,1,2018-01-21 00:00:00,242.94
Carina Double Wide Media Storage Towers in Natural & Black,1,2018-03-12 00:00:00,242.94
Carina Double Wide Media Storage Towers in Natural & Black,1,2018-11-06 00:00:00,259.136
Carina Double Wide Media Storage Towers in Natural & Black,1,2018-12-28 00:00:00,64.784
Carina Media Storage Towers in Natural & Black,1,2016-11-17 00:00:00,304.9
Carina Media Storage Towers in Natural & Black,1,2017-12-04 00:00:00,182.94
Carina Media Storage Towers in Natural & Black,1,2018-04-17 00:00:00,195.136
Carina Media Storage Towers in Natural & Black,1,2018-06-17 00:00:00,146.352
Carina Media Storage Towers in Natural & Black,1,2018-09-29 00:00:00,243.92
"Carina Mini System Audio Rack, Model AR050B",1,2015-04-28 00:00:00,177.568
"Carina Mini System Audio Rack, Model AR050B",1,2015-11-01 00:00:00,443.92
"Carina Mini System Audio Rack, Model AR050B",1,2017-10-31 00:00:00,332.94
"Carina Mini System Audio Rack, Model AR050B",1,2018-03-27 00:00:00,332.94
"Carina Mini System Audio Rack, Model AR050B",1,2018-07-01 00:00:00,443.92
Case Logic 2.4GHz Wireless Keyboard,1,2015-07-23 00:00:00,99.98
Case Logic 2.4GHz Wireless Keyboard,1,2015-10-17 00:00:00,119.976
Case Logic 2.4GHz Wireless Keyboard,1,2015-11-17 00:00:00,99.98
Case Logic 2.4GHz Wireless Keyboard,1,2015-12-16 00:00:00,99.98
Case Logic 2.4GHz Wireless Keyboard,1,2016-09-13 00:00:00,199.96
Case Logic 2.4GHz Wireless Keyboard,1,2017-03-26 00:00:00,119.976
Case Logic 2.4GHz Wireless Keyboard,1,2017-12-12 00:00:00,249.95
Case Logic 2.4GHz Wireless Keyboard,1,2018-11-10 00:00:00,239.952
Catalog Binders with Expanding Posts,1,2015-03-07 00:00:00,107.648
Catalog Binders with Expanding Posts,1,2016-09-26 00:00:00,121.104
Catalog Binders with Expanding Posts,1,2016-11-13 00:00:00,121.104
Catalog Binders with Expanding Posts,1,2017-04-08 00:00:00,121.104
Catalog Binders with Expanding Posts,1,2018-03-02 00:00:00,107.648
Catalog Binders with Expanding Posts,1,2018-07-21 00:00:00,94.192
Cherry 142-key Programmable Keyboard,1,2017-11-05 00:00:00,479.72
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",1,2017-08-08 00:00:00,513.024
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",1,2018-02-17 00:00:00,480.96
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",1,2018-06-03 00:00:00,384.768
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",1,2018-07-18 00:00:00,801.6
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",1,2018-10-12 00:00:00,673.344
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1,2015-06-06 00:00:00,991.764
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1,2015-10-31 00:00:00,385.686
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1,2015-12-06 00:00:00,275.49
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1,2017-09-05 00:00:00,1652.94
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1,2017-10-01 00:00:00,330.588
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1,2017-10-21 00:00:00,661.176
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1,2016-01-28 00:00:00,4297.644
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1,2017-12-15 00:00:00,1652.94
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1,2018-09-04 00:00:00,1322.352
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1,2018-10-02 00:00:00,2314.116
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1,2015-04-06 00:00:00,653.55
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1,2016-04-13 00:00:00,609.98
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1,2016-11-16 00:00:00,653.55
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1,2018-06-19 00:00:00,457.485
